!Series_title	"Alteration of peripheral blood monocyte gene expression in humans following diesel exhaust inhalation"
"A_24_P170384"	3.9438422	4.561148	5.1459026	4.1357484	5.6051626	4.257671	3.9132926	3.8850183	5.415279	6.0857844	2.7960231	5.173469	4.4694395	5.9662504	4.5879235	4.745679	3.07841	4.829094	4.233339	3.601331	5.6772647	3.7696583	3.2910974	3.2745433	4.8726068	5.515251	5.57825	4.8911333
"A_24_P170395"	3.1305556	4.007877	5.5090756	3.9713438	2.5827796	3.2562997	3.236679	3.538844	5.2783995	5.7427917	3.051326	2.470901	3.5546324	4.5591946	3.1600456	3.2580345	4.745679	4.750872	4.6607065	4.6932077	3.1176786	4.7662683	4.8286695	2.8009067	4.129026	3.752912	5.025486	4.4569
"A_24_P170403"	3.5112045	4.121559	3.630648	2.9116964	3.4199526	3.5832329	3.3260682	4.0130033	3.3631725	3.2882557	5.376964	2.7612805	3.9669046	4.2055693	3.5202763	3.266589	4.6898885	4.320579	2.6614013	2.9908345	6.8698163	2.9619632	2.6224153	2.6676307	3.6837788	3.98432	5.7160416	3.2705712
"A_24_P170439"	5.4045887	5.3059	5.447634	5.8125906	5.170033	5.413253	5.390542	5.422566	4.399986	3.6639538	5.4916086	5.456119	3.7782369	5.700629	6.096164	5.481647	6.6735487	6.531466	5.347397	3.1735544	4.5692067	8.788807	6.2293515	5.955007	5.378929	5.508436	5.8528013	5.843861
"A_24_P170454"	5.846331	6.0057335	7.30931	8.057432	6.22279	5.864647	4.854165	5.8409824	5.8673153	6.52131	8.720959	3.1901786	5.416169	5.282847	6.069023	5.8036146	3.8846853	7.4036636	5.9432745	6.9957	6.5328526	6.6771107	6.1314683	5.454385	6.322653	6.1629844	3.8821335	3.240085
"A_24_P17048"	6.3831515	6.301	6.459603	6.2726264	6.4093266	6.533309	6.857295	7.167097	7.0308113	5.6150374	6.280856	7.1510825	6.447556	6.7856073	6.3213754	6.210273	6.082248	6.4846992	6.070872	6.2699685	6.922665	6.067344	7.1783814	6.710526	6.3335147	6.4147744	6.7038064	6.740667
"A_24_P170496"	11.02895	10.967157	10.867896	10.403141	11.444455	11.083497	11.387876	11.534084	11.704183	11.6411705	11.679922	10.595281	10.676394	11.039217	10.411044	10.673847	10.5668545	10.701707	10.947235	11.134552	10.709741	10.3106575	10.853197	11.316823	10.894263	10.659934	11.008098	10.902988
"A_24_P170514"	8.082782	8.771323	7.898007	7.929012	8.467174	8.072923	8.074795	7.47928	7.23314	7.1725354	8.074634	8.809299	8.711925	8.3195305	8.687752	9.066917	8.794018	7.703034	7.777433	8.891497	7.7761674	9.526426	8.856385	8.514767	8.087648	8.767869	8.113815	8.492237
"A_24_P17052"	3.353301	2.9619632	3.0553522	2.9405105	3.1691928	2.5955184	3.034759	2.6507843	2.4843032	3.2087555	3.7300808	2.692047	3.207632	3.7987401	3.2346272	3.7184415	2.7438827	3.0529704	4.550533	5.7074304	4.2917423	2.8825328	2.9915297	3.1360145	2.8387072	3.8304827	3.6521537	2.6599588
"A_24_P170538"	8.969328	9.098925	8.999572	6.381478	8.671913	7.4641104	9.272934	7.962998	10.531835	11.051998	3.1806169	6.513003	8.992296	8.962434	8.643946	7.537039	8.729502	10.110451	8.148503	10.037827	8.98427	9.759793	7.417418	9.191214	10.234226	8.242401	7.816201	8.265355
"A_24_P170544"	7.1667	7.336982	7.800127	7.5149193	6.929994	6.929994	7.3029985	6.722438	7.893425	7.882262	8.065666	7.938593	7.14478	7.2065654	7.1131253	7.2121663	7.301688	7.5762825	7.4753256	7.820122	7.8103285	7.351784	7.910968	7.719178	7.2775645	7.2105093	7.410443	7.5938272
"A_24_P170569"	4.5798635	4.3933964	4.753738	4.7207327	4.130898	4.659396	4.3709645	4.5077276	4.0773563	4.383686	4.007504	5.6091833	4.5710793	5.2987237	5.349825	5.070365	4.113432	4.5708017	5.663051	2.5358946	3.447148	3.8176336	5.2982025	2.4225132	4.912442	5.1810236	4.7924166	5.0737133
"A_24_P170584"	8.237236	7.9692516	8.029148	8.327237	8.284809	8.370693	8.624422	8.536219	8.1034975	7.544789	9.205133	8.772512	8.027269	6.3272524	8.153625	7.494014	7.5086308	7.195486	7.4702864	7.516582	6.670045	7.236925	7.229128	7.1129456	7.706264	8.596947	7.551015	8.105202
"A_24_P170593"	8.659275	8.708311	9.363194	9.694095	7.9914203	8.457652	7.6939397	6.877853	9.819197	9.901273	5.2012186	5.6677175	8.51055	8.244958	7.8261175	9.254455	8.070887	8.863409	9.094116	8.925227	8.029148	8.385946	8.285367	8.5982065	8.815524	8.721359	7.7012897	7.460123
"A_24_P170613"	5.733643	5.717654	6.329104	5.7247567	5.929015	6.580594	6.2212925	6.1128654	6.7041683	7.4386077	6.3831515	6.2389994	5.354646	3.9470563	5.363929	4.853133	7.063904	7.0305214	7.6962004	6.499356	6.566342	7.4437423	6.2599244	5.963863	5.6059537	5.5255666	7.1698904	8.055018
"A_24_P170660"	3.5724545	6.736867	2.9787757	2.2785537	5.7281294	8.079593	4.292911	2.9556918	6.395615	6.8003073	4.104468	2.6235545	5.3101244	3.2621891	4.9387193	3.368929	5.318262	2.40011	7.235853	2.4793487	6.880833	6.638218	4.037795	5.128253	5.736073	3.5591571	4.9081955	2.7313528
"A_24_P170667"	6.64585	5.6404386	7.67135	3.858053	5.0016336	4.8182707	5.8096848	3.5864623	8.125544	7.615615	5.7033625	3.6301446	4.6713214	5.540351	6.664232	6.174715	5.8835135	4.9516497	8.062438	7.783981	7.6607175	7.3881664	5.6195216	7.003647	6.1116476	6.168494	7.0434475	2.9556918
"A_24_P170707"	6.201832	6.2178574	6.3217583	6.0691953	6.6383543	6.648752	6.911398	6.8223963	6.054465	5.3816624	7.13956	6.875953	5.1268854	7.6396413	3.4207828	4.1186233	5.5181117	5.6537094	6.304284	5.8161306	6.146572	6.0559063	5.7851763	4.7761555	6.5778584	5.3281827	6.3694515	4.8020964
"A_24_P170717"	7.807786	7.5639706	8.618707	7.616165	8.111892	7.952647	8.305878	7.9494195	6.7551703	6.5600038	7.38492	9.2997265	7.8926277	8.039921	7.9777203	7.7040625	7.523201	7.6409006	7.3656135	7.4403324	7.4493876	7.422447	7.6234565	7.4137554	7.5962696	7.706579	7.7860603	7.7172084
"A_24_P170726"	6.4033127	6.8339224	8.405187	6.379085	7.0421467	8.615846	7.771029	7.488918	5.465868	5.3449216	7.7841244	10.112413	7.2313786	5.090301	6.8758082	6.4749465	6.649795	6.189054	7.9115853	7.996584	6.6185274	6.54999	8.363581	8.319748	6.642126	6.5202985	7.539132	6.6820116
"A_24_P170733"	5.7586074	5.435886	5.4701004	5.8584847	5.919054	6.114521	6.190335	6.3272524	4.245199	4.678676	6.648752	6.394098	5.2264056	3.96606	5.181235	5.1497436	5.5253797	5.6032557	5.49968	5.04817	5.2734	5.855734	4.3446426	4.816537	4.7292657	4.786181	4.280688	4.5790057
"A_24_P170747"	6.67661	6.482723	6.903659	6.7289767	5.7579665	6.8907003	6.8174644	6.7296696	5.8885436	5.9770703	6.5661764	7.2159586	6.2513556	6.6527867	6.719087	6.563963	6.7660074	6.611835	7.2814436	6.8736367	6.5730166	6.6471443	6.896211	6.933826	6.475338	6.344705	6.692761	6.4219513
"A_24_P170753"	6.6405544	6.5151753	6.5311575	6.92785	5.7459908	6.6207404	6.3040066	6.101792	6.552921	6.398705	7.648957	7.315756	6.512439	6.744304	6.830738	6.827462	6.8144927	6.4244995	6.490651	7.2397203	6.852567	6.8528843	6.867809	6.9527164	6.558377	6.583874	6.843521	6.965762
"A_24_P170763"	5.7023654	5.548004	7.9633193	6.325579	8.463131	6.632665	6.5297894	7.6987	6.8128815	6.906838	4.7676687	5.117855	7.615743	5.3077803	5.714042	6.061831	6.504189	6.1468043	5.4797077	11.515844	6.950518	6.5722404	7.63844	6.635878	8.141442	7.5625143	7.6803985	6.8893833
"A_24_P17077"	6.992239	9.050512	7.765344	7.235853	8.922371	5.0413365	8.726775	6.9855127	8.914579	9.517862	7.219064	7.1775236	8.477702	10.874541	7.634644	9.041767	7.968246	9.025724	8.841463	8.952211	8.916217	8.585112	7.590423	8.730169	8.568886	9.510394	8.441151	8.262028
"A_24_P170774"	8.624038	6.5102215	6.1719313	4.6167917	6.191512	5.756817	5.37364	6.717498	5.991	6.354951	6.6787252	6.0806365	6.1569557	5.4784794	4.933509	7.392459	5.700837	6.880102	6.9603477	5.030367	4.296671	8.330609	4.3534613	5.7343087	6.200367	5.9782147	4.655462	5.4436216
"A_24_P170801"	8.922596	8.607536	8.512105	8.354882	8.679638	8.763853	9.062989	9.122755	8.213612	7.782916	8.756173	9.413285	8.931441	9.222205	9.241471	8.860187	8.335685	8.122973	7.899872	8.070597	7.845019	8.125658	7.8031735	7.5288506	8.816573	8.845172	8.98844	8.964239
"A_24_P170826"	8.30425	8.201114	7.3242927	8.4921	8.249445	8.3782	8.359306	8.633153	7.2844176	7.38492	8.021204	8.225157	6.646179	8.44045	6.7530046	6.9708285	8.41783	8.46871	7.4545918	8.285243	8.5982065	8.140839	8.3426695	8.019675	6.0836077	7.018261	8.852292	6.41828
"A_24_P17085"	7.0221577	6.440486	6.3471203	6.5335765	6.003933	6.082376	6.445065	8.296766	7.1414704	7.188828	8.228287	6.9097185	5.6958528	7.0225677	6.1458154	6.1583886	6.1596384	6.016959	6.867119	6.4546704	6.6623707	7.230966	6.352913	6.876994	5.93945	7.102523	6.0974264	8.115073
"A_24_P170869"	4.8153296	5.7486954	4.436152	5.2489934	6.228285	3.3982198	7.956838	3.6837788	5.949216	6.8188715	2.4871614	5.81022	5.6195216	5.752125	5.8203416	5.5703073	4.063804	4.3374104	6.8421683	4.23543	3.7863014	3.5264907	3.7767324	4.8671765	5.5647516	5.1354413	6.175585	5.418714
"A_24_P170874"	6.8057537	6.693892	7.192045	7.0697055	5.783723	5.6684875	7.491303	5.4775825	7.577877	7.425754	9.873403	7.6264486	7.234966	7.367546	7.4696712	7.4225774	6.686525	6.7504025	6.7820473	6.9193363	6.5017915	6.231013	7.210748	6.1951823	7.3627944	7.419414	7.648446	7.4395857
"A_24_P170887"	9.62625	10.518428	7.740796	8.196357	9.087789	9.229145	9.132972	8.100992	9.426846	9.407903	4.0742188	5.6319604	9.399849	9.931298	8.645115	9.239443	10.202663	10.147675	10.39921	6.902426	8.290267	10.320736	9.428839	9.722019	10.287727	9.661749	9.291689	9.498968
"A_24_P170902"	6.9911284	6.3896456	6.95461	6.926377	6.7144747	6.545173	6.728328	6.4263296	5.461504	5.2118	5.3293405	6.589778	5.7363915	6.476066	5.4321632	6.80203	6.1939654	6.686525	6.4190474	6.5064993	7.1620054	8.042877	7.336982	7.855478	4.385671	5.1625237	6.9966908	4.4149313
"A_24_P170927"	5.5278473	5.8624725	5.5347767	5.6154637	6.0199714	7.0786023	6.256309	6.06551	5.9559507	5.952826	5.1597695	5.86122	5.2888575	5.671904	5.5676627	5.393473	6.149628	4.740723	4.9455667	5.6187234	4.9270067	4.6393003	5.240764	5.2053676	5.6628094	5.574749	5.488575	5.1718297
"A_24_P170936"	5.7985487	5.2365503	6.1384993	4.9824333	5.341565	6.008588	5.8885436	5.581087	5.9613614	6.9537992	3.8715892	5.283311	5.907435	6.507758	5.5819745	5.648065	5.6358957	7.2888174	8.679323	7.7053857	5.8343945	4.55255	5.5094585	4.940781	5.3884306	5.614179	5.608681	5.8587704
"A_24_P170957"	3.1360145	2.6405277	8.464847	2.5101469	3.638757	2.8919373	4.582688	3.0861907	3.6925182	3.3198116	4.760117	3.4825602	3.3581533	3.6639538	3.5748034	3.7361472	2.692047	2.750095	2.7235107	2.6426454	3.0575972	2.5891998	3.4987278	3.939416	3.3885453	3.2036896	2.5496392	5.66417
"A_24_P170970"	3.9568849	3.4556737	3.7087286	4.665791	3.5318732	2.9116964	3.5178294	3.1192915	3.39157	3.0385215	4.107274	5.3247676	4.765228	7.520896	6.1019616	5.140458	3.8910074	2.8303258	2.5847945	4.5870876	3.9867	2.785846	3.8453848	2.9806511	4.73228	4.699562	4.7385864	4.6328516
"A_24_P170983"	5.71549	5.696876	7.9693623	6.119629	6.9270363	7.02526	7.2582073	7.313062	6.901376	5.46641	5.743165	7.052169	6.0567713	4.8282456	5.9388337	5.7961187	5.895163	5.484454	5.589159	5.170033	5.097937	6.120259	6.7841635	6.435601	5.504792	6.3953924	5.6057744	5.698878
"A_24_P171004"	7.6039	8.609958	7.033116	8.18128	9.0035305	6.4257574	7.181115	6.5848126	9.022604	9.447914	6.8589106	6.7363176	8.186314	9.046536	8.917259	8.133784	7.6970434	8.835555	9.993217	8.631675	6.289792	9.648126	6.9612565	8.296036	7.2779236	6.675743	8.500078	8.100308
"A_24_P171041"	9.00266	8.276209	9.443689	9.375766	9.225745	7.8167143	8.022886	7.7616243	9.139308	9.037786	9.183231	7.4380145	8.40482	8.30057	8.361474	8.377581	9.546641	8.835716	8.866129	7.9610257	8.981436	7.8147626	8.524841	8.498934	8.869117	8.089843	8.297693	8.279015
"A_24_P171043"	6.216648	6.33743	5.762083	5.8087063	5.320575	7.8733997	5.869987	6.163431	4.441185	3.271514	6.4690046	6.272149	6.150539	7.030106	6.8462114	5.8054748	7.580362	7.2507534	6.4466367	7.3741074	7.253916	7.5026016	6.9387436	6.4444427	5.089242	5.851436	5.8044877	6.793703
"A_24_P171058"	3.4848833	3.8208318	2.5680938	2.6340606	3.95447	4.3933964	2.7595992	2.6123412	4.909445	5.979419	2.3814404	2.744642	3.7482963	4.258201	2.8943005	3.2138314	4.2485037	3.0117488	5.5052695	4.513491	5.622972	5.001415	4.1255555	7.0716443	4.0089207	4.2127767	4.609835	2.5882795
"A_24_P171075"	6.860976	6.908201	8.181606	7.3954887	7.911154	7.8003464	7.3263583	7.3226714	8.203728	8.18435	6.012987	6.3116255	7.3927007	8.095726	7.8622694	7.7855983	8.024345	7.2536554	8.889706	7.2768645	7.3186116	7.81285	5.4126806	8.32899	8.376309	7.090172	6.627828	7.527719
"A_24_P171110"	7.5311785	5.4222527	5.716219	5.70943	5.7000456	6.528481	5.638658	5.8856063	6.270111	6.653376	6.011957	5.993132	5.6114	5.81244	5.5718846	5.4517627	5.622556	5.0730195	5.3119936	5.59721	2.4585023	5.1949983	4.750872	4.471513	5.725429	5.808838	6.708375	5.912403
"A_24_P171131"	6.850245	7.8591137	8.152827	9.669426	8.307855	9.388864	6.449888	7.224862	9.427998	9.698176	8.960265	2.5305762	9.231679	9.277342	7.665603	7.1129456	8.978749	8.588252	8.710157	7.616361	8.746815	8.980798	8.257183	8.538969	9.311133	8.232035	7.9766626	7.0707717
"A_24_P171141"	3.4889286	5.6043005	3.7599742	7.2731957	4.032725	4.932505	5.5911703	5.6935315	6.9723372	7.406875	6.226273	4.7109957	4.54951	3.3493896	4.0239096	6.447738	6.1170645	3.9914181	6.1992936	7.2997394	8.413931	7.283261	6.956761	5.8096848	5.4867682	5.706722	5.794973	4.0654974
"A_24_P171182"	3.302586	2.5069263	4.09117	4.3343115	5.240478	3.2186193	5.1865544	5.2911496	5.316057	6.5969977	4.9084444	2.7359912	4.9366164	5.072115	4.340414	4.85814	5.4675484	4.4162107	6.3199263	2.5668337	2.5813568	4.7832885	2.350463	4.2893357	5.3901997	6.285675	3.6986682	3.5240753
"A_24_P171268"	10.617286	11.281596	11.31338	10.878895	11.762757	11.845714	11.235107	11.559523	10.256395	10.644124	7.4017076	8.154573	10.247026	10.876313	10.039325	10.428819	10.155836	11.059638	10.883322	10.762912	10.509451	10.938534	10.153168	10.902504	11.109215	10.789909	10.576511	10.918003
"A_24_P171274"	9.367097	7.690187	9.654371	8.027134	8.621562	7.824057	7.7869964	7.3036327	8.3433895	7.982377	8.2463455	9.141997	8.252648	8.094477	7.978573	8.026979	7.626159	9.834651	8.516903	8.031004	9.077247	8.713479	10.018315	8.992854	8.054756	7.992267	8.269576	10.663818
"A_24_P171345"	3.4305973	6.086111	6.5029345	8.528377	6.1051154	4.7549334	5.43371	4.628896	7.777937	7.982621	5.823367	4.0481744	3.0138235	7.3768263	6.8907003	5.9496145	3.4613645	6.0348883	4.6888204	4.762615	6.4031615	4.6221647	5.7404413	6.409688	3.212754	5.6826925	5.4400682	4.4558578
"A_24_P171549"	4.6225195	4.8918424	3.8665476	3.7757487	4.8764944	5.2561245	5.7266464	5.3693113	2.731756	3.6605215	5.376107	5.336121	3.1108882	6.0015516	2.632865	2.4266768	2.840294	3.0458393	3.033267	3.1157017	5.378929	4.233016	3.8547728	5.6364684	2.7417347	2.674636	5.9468923	4.242175
"A_24_P171601"	2.4602377	2.4554408	4.041126	3.9664307	5.113519	3.0569499	3.55149	3.086764	7.323937	6.826632	10.317527	3.2630062	4.505386	4.4109044	4.860144	5.761182	5.7995443	2.896056	5.7185926	4.2669992	6.73356	5.2473903	5.3036947	5.9416294	4.6160827	5.397098	3.1938565	2.9480975
"A_24_P171690"	6.121143	6.1911154	5.6404386	5.9755483	5.763997	5.8589115	6.078161	6.2779617	4.8346353	3.7945478	2.2592459	6.082248	5.360214	6.245542	6.1661725	5.8156652	5.646962	5.5849676	6.0012107	5.0355926	3.7381983	4.7500973	7.0006104	6.020852	5.7424326	6.0447364	5.545918	6.074583
"A_24_P171873"	7.140519	6.709961	7.005701	6.2938538	6.8167806	6.8598814	7.2106137	7.097373	6.7670217	6.825404	6.220818	6.664573	7.7157335	6.9887266	6.5661764	6.5277286	6.947794	6.56507	6.807019	6.658922	7.13217	7.8412247	6.8473983	7.4655066	7.5802174	6.5501523	6.8592167	6.6054296
"A_24_P171983"	8.063663	8.274527	8.565804	9.353056	7.7258797	7.848851	8.421327	7.618878	8.982911	9.146593	5.5859733	3.7005785	8.879767	8.187863	7.8049183	8.648685	8.431013	9.000148	8.595833	8.012137	7.7729917	7.9884114	7.778181	8.77208	9.0658655	9.061988	8.559916	7.541938
"A_24_P172293"	9.545709	9.285274	9.13858	9.294155	7.4108763	10.690691	8.171283	8.062575	8.785643	8.538444	11.223114	10.644124	9.654657	10.076317	10.188496	10.321453	8.658996	10.428819	8.624589	9.42902	8.094287	8.11042	8.601947	7.9729095	9.488987	9.515768	9.641824	9.8626375
"A_24_P172304"	8.485646	8.232628	7.94837	8.016817	8.33914	8.310687	8.84171	8.89573	7.3795104	7.3435616	8.604204	8.591183	7.847238	7.9853697	8.512277	8.007999	8.361643	8.5961685	8.203728	8.5397	8.8517885	10.179824	9.20564	8.6350765	7.446283	7.60229	8.142688	8.28496
"A_24_P172481"	11.398953	11.387876	11.903886	12.899576	12.105846	11.731307	11.620847	11.734666	10.236397	10.5122795	11.705057	8.779905	10.913185	11.553016	10.94288	10.991844	11.383422	11.904857	11.451492	11.467391	11.903886	12.043831	11.1019125	11.312508	11.263861	11.595981	11.536358	11.414532
"A_24_P172600"	4.2800736	4.5418715	4.159339	4.581926	3.7160826	4.084838	3.9655824	4.022647	3.783951	4.440332	5.909331	5.0735426	4.3151374	3.305769	4.1160526	7.5022516	4.1914043	4.4114995	4.28361	5.144923	5.2317514	5.3123684	4.9132686	4.3211236	3.3845775	4.0310426	3.353301	3.8588126
"A_24_P172685"	11.353223	11.54788	11.723785	12.24339	11.715065	12.26552	12.543473	12.630859	10.28637	9.902236	13.036505	13.360945	11.217748	11.291431	12.933705	12.421359	12.244638	12.190966	11.410534	11.702426	11.892895	12.21679	12.652546	12.178767	10.487655	10.899944	10.776887	12.135608
"A_24_P172738"	7.4099593	7.3240848	7.341289	7.60323	7.0957966	7.0357122	7.429196	7.259677	6.583874	6.517661	9.398547	7.880285	7.7412686	7.780435	7.5742173	8.111458	6.347687	6.7112985	6.388647	6.1510243	6.0391045	6.0348883	6.3170547	5.712707	7.4732885	7.6354084	7.442096	7.666017
"A_24_P172768"	10.364835	10.682262	10.480072	10.613057	9.792768	9.624822	9.203838	8.737734	9.664471	9.676743	8.42343	7.3891635	10.433314	10.423384	9.334312	9.424927	10.2989025	9.579292	10.726464	10.125022	9.698684	9.324517	9.277172	9.847584	9.973815	9.677936	10.072438	9.154476
"A_24_P172990"	6.4813395	6.3953238	6.3473744	6.3660574	5.3155456	5.9592495	5.873513	5.5662823	6.332636	6.3194757	6.908336	7.5888023	6.5040607	7.650668	6.70597	6.5999737	6.3357954	6.3292413	6.4340086	6.3368335	6.439915	6.289472	6.1371965	6.072676	6.5775905	6.5180144	6.6439934	6.9085946
"A_24_P172993"	6.7569427	6.5984397	7.364224	6.0163364	6.432037	7.087269	5.6258097	5.6758003	6.3517857	6.521889	5.646374	6.3863893	6.4234123	6.9438033	4.971978	7.2925024	6.9579473	6.323925	8.216412	8.215429	6.227964	6.320683	6.2466707	6.332636	8.684064	5.4818163	6.9733944	6.0768185
"A_24_P17302"	2.590885	2.861022	2.5711074	2.651177	2.6219244	2.4992113	2.6250713	3.0343153	2.7235107	3.2215507	3.3637793	2.8574343	3.2745433	3.6738913	2.6947234	3.2384348	2.8707962	3.0996506	2.9782717	3.306997	3.9462109	3.638757	3.1011531	3.033267	3.0590782	4.340018	2.4980435	2.5914643
"A_24_P173088"	6.9968348	6.7940793	6.934637	7.187373	7.8686776	7.5563326	7.565826	8.108062	8.568257	8.24485	6.7657094	7.5950446	7.5087714	7.568944	7.713672	7.2548947	7.4666843	7.2315187	6.5381465	8.417682	6.5059104	7.0600266	8.566077	7.8853116	7.824824	7.3571796	7.84939	7.2536554
"A_24_P1731"	7.918582	8.352985	8.589221	8.753749	8.736871	7.9101243	8.985933	6.5477843	8.753467	9.266748	6.5730166	3.2439706	7.1288123	8.2245035	5.819252	7.3575974	7.575265	11.137611	8.222428	9.801232	8.987478	9.802008	7.07916	8.286755	8.026238	8.25387	7.4181514	9.008037
"A_24_P173124"	5.7508597	5.6914544	5.1580544	6.119061	5.9474483	5.7016296	6.005469	5.876525	6.3921027	6.0276446	5.896158	4.2004223	4.7368164	4.30946	7.427461	5.3315406	5.814091	6.211785	7.846855	6.2971916	5.9242373	6.144956	8.152101	7.153882	4.1303024	4.6873684	6.4672165	6.837102
"A_24_P173234"	6.3118873	7.0903025	8.465491	8.054756	5.465047	8.603688	7.5950446	4.3853846	6.146572	6.303251	2.3978796	2.6208084	5.5657535	5.8095365	8.048033	3.760282	4.633194	2.7460058	8.448102	2.7595992	3.3620596	3.2072523	4.8776283	7.3217034	5.503727	6.9842124	5.0269146	5.2435536
"A_24_P173294"	12.706964	12.539103	12.488619	13.01598	12.360288	12.983214	12.95731	13.144581	12.225296	11.935117	13.207812	13.987499	12.24339	12.590234	12.880039	12.537515	13.075916	12.950721	12.534046	12.62666	13.107747	13.14921	13.474534	13.048594	12.05567	12.135608	12.47602	12.414783
"A_24_P173325"	11.241632	11.302798	11.750336	10.816753	11.870368	11.141597	11.215549	11.175469	14.117742	14.282134	9.441287	10.520658	11.772797	11.427187	11.374734	10.999946	10.504501	10.680205	11.347587	11.0053005	10.360639	10.405321	10.91704	11.558154	11.692395	11.36056	11.318362	10.679302
"A_24_P173475"	8.562711	8.1237755	7.8658137	8.178288	8.689586	8.860187	9.065395	9.015983	7.5825863	7.422294	9.1130085	9.086665	8.636766	8.634225	8.826723	8.510394	8.38331	8.180831	7.809263	9.249871	8.342172	8.085812	8.272754	7.6830974	8.325647	8.151523	8.113363	8.412625
"A_24_P173566"	9.15188	9.048476	8.914579	9.579292	9.196674	9.600671	8.882037	9.221803	8.502523	8.008764	7.880151	10.151333	8.728706	9.080939	9.3816595	9.110519	9.683464	9.487464	9.076369	9.254455	9.53803	9.681163	9.682127	9.426055	8.862428	8.913459	9.294341	9.558024
"A_24_P173727"	10.922939	11.07769	11.302798	11.749553	11.310747	12.131307	11.445222	11.4151325	11.226247	11.142555	10.376455	12.494719	10.752391	10.822309	11.543334	10.86655	11.4984	11.929085	10.921165	11.608744	12.12678	11.749553	12.653941	12.051083	10.442015	10.844945	11.392234	11.486363
"A_24_P173746"	5.3042197	5.0616307	5.079611	5.465047	4.672308	4.440332	3.8022206	4.2124815	5.977898	6.3014693	6.3356423	4.4042478	4.4105678	3.1322863	3.320883	4.100566	4.949826	5.486072	5.338529	4.035965	6.107168	5.2234945	4.1749754	4.2905087	3.782224	5.495998	4.4078007	3.5832329
